CustomerID,Age,Gender,Tenure,Contract,PaymentMethod,SubscriptionPlan,MonthlyCharges,TotalCharges,LastLoginDays,JoinMonth,Churn,ChurnLabel,TenureBucket,AgeGroup,ChargeBracket,AutoPay
CUST-05549,46,Female,5,Two Year,Credit Card (Auto),Premium,83.42,408.5,0,2023-02,0,No,3–12 months,46–60,Very High (>$75),1
CUST-05550,59,Female,4,Month-to-Month,Mailed Check,Premium,87.51,343.17,23,2022-07,0,No,3–12 months,46–60,Very High (>$75),0
CUST-05551,46,Male,5,Two Year,Electronic Check,Standard,53.84,269.2,2,2023-09,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-05552,20,Male,1,Month-to-Month,Electronic Check,Basic,31.84,26.8,6,2022-01,0,No,0–3 months,18–25,Mid ($30–55),0
CUST-05553,36,Male,72,Two Year,Mailed Check,Premium,94.15,6787.55,5,2023-02,1,Yes,24+ months,36–45,Very High (>$75),0
CUST-05554,20,Female,24,Two Year,Credit Card (Auto),Premium,84.86,2038.16,4,2022-03,0,No,12–24 months,18–25,Very High (>$75),1
CUST-05555,71,Male,38,Month-to-Month,Credit Card (Auto),Basic,18.83,713.99,5,2022-09,0,No,24+ months,60+,Low (<$30),1
CUST-05556,31,Female,56,Month-to-Month,Bank Transfer (Auto),Premium,82.06,4596.64,21,2022-11,0,No,24+ months,26–35,Very High (>$75),1
CUST-05557,57,Female,50,Month-to-Month,Mailed Check,Premium,79.72,3976.11,4,2023-11,0,No,24+ months,46–60,Very High (>$75),0
CUST-05558,21,Male,68,Two Year,Bank Transfer (Auto),Standard,53.85,3669.69,24,2023-03,0,No,24+ months,18–25,Mid ($30–55),1
CUST-05559,69,Female,72,Two Year,Bank Transfer (Auto),Premium,88.96,6405.77,1,2023-11,0,No,24+ months,60+,Very High (>$75),1
CUST-05560,28,Female,18,Month-to-Month,Mailed Check,Standard,56.81,1021.61,13,2022-05,0,No,12–24 months,26–35,High ($55–75),0
CUST-05561,48,Female,72,One Year,Mailed Check,Standard,52.12,3761.47,29,2023-07,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05562,60,Male,41,Month-to-Month,Bank Transfer (Auto),Basic,31.03,1276.84,1,2022-04,1,Yes,24+ months,46–60,Mid ($30–55),1
CUST-05563,49,Female,2,Month-to-Month,Credit Card (Auto),Basic,20.23,37.21,15,2023-08,1,Yes,0–3 months,46–60,Low (<$30),1
CUST-05564,44,Female,36,Two Year,Credit Card (Auto),Standard,51.87,1876.04,10,2023-01,0,No,24+ months,36–45,Mid ($30–55),1
CUST-05565,47,Female,37,Month-to-Month,Electronic Check,Basic,29.48,1097.8,6,2022-06,0,No,24+ months,46–60,Low (<$30),0
CUST-05566,60,Male,72,Two Year,Electronic Check,Standard,51.34,3705.57,1,2023-10,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05567,19,Female,14,Two Year,Credit Card (Auto),Premium,89.53,1245.34,16,2022-07,0,No,12–24 months,18–25,Very High (>$75),1
CUST-05568,66,Male,28,Two Year,Credit Card (Auto),Basic,34.6,977.91,5,2023-04,0,No,24+ months,60+,Mid ($30–55),1
CUST-05569,26,Male,1,Month-to-Month,Mailed Check,Basic,32.12,32.98,6,2022-08,0,No,0–3 months,26–35,Mid ($30–55),0
CUST-05570,45,Male,12,Month-to-Month,Bank Transfer (Auto),Standard,50.71,611.96,18,2023-12,1,Yes,3–12 months,36–45,Mid ($30–55),1
CUST-05571,48,Female,2,Month-to-Month,Credit Card (Auto),Basic,26.84,47.92,43,2022-09,1,Yes,0–3 months,46–60,Low (<$30),1
CUST-05572,51,Male,23,One Year,Credit Card (Auto),Premium,85.17,1951.72,6,2022-09,1,Yes,12–24 months,46–60,Very High (>$75),1
CUST-05573,32,Female,54,One Year,Bank Transfer (Auto),Standard,64.85,3493.49,20,2023-07,0,No,24+ months,26–35,High ($55–75),1
CUST-05574,65,Female,7,Month-to-Month,Electronic Check,Standard,64.38,449.11,47,2023-11,1,Yes,3–12 months,60+,High ($55–75),0
CUST-05575,42,Male,23,One Year,Bank Transfer (Auto),Basic,20.15,457.88,1,2023-07,0,No,12–24 months,36–45,Low (<$30),1
CUST-05576,53,Female,7,Month-to-Month,Electronic Check,Basic,33.44,225.71,11,2023-09,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-05577,25,Male,4,Month-to-Month,Credit Card (Auto),Basic,21.28,94.22,0,2022-11,1,Yes,3–12 months,18–25,Low (<$30),1
CUST-05578,26,Male,22,Month-to-Month,Electronic Check,Basic,23.42,519.91,26,2023-04,0,No,12–24 months,26–35,Low (<$30),0
CUST-05579,54,Female,2,Month-to-Month,Bank Transfer (Auto),Standard,54.0,108.36,5,2022-09,1,Yes,0–3 months,46–60,Mid ($30–55),1
CUST-05580,65,Female,28,Month-to-Month,Bank Transfer (Auto),Standard,52.87,1485.23,6,2023-03,0,No,24+ months,60+,Mid ($30–55),1
CUST-05581,62,Female,1,Month-to-Month,Bank Transfer (Auto),Basic,32.5,34.73,17,2022-11,1,Yes,0–3 months,60+,Mid ($30–55),1
CUST-05582,56,Female,3,Two Year,Mailed Check,Basic,23.6,64.36,23,2022-08,0,No,0–3 months,46–60,Low (<$30),0
CUST-05583,49,Male,25,One Year,Electronic Check,Standard,61.87,1549.42,7,2022-03,0,No,24+ months,46–60,High ($55–75),0
CUST-05584,69,Male,28,Month-to-Month,Bank Transfer (Auto),Premium,94.89,2660.54,16,2023-02,0,No,24+ months,60+,Very High (>$75),1
CUST-05585,34,Female,1,One Year,Mailed Check,Standard,62.28,57.03,46,2022-06,0,No,0–3 months,26–35,High ($55–75),0
CUST-05586,52,Male,27,One Year,Electronic Check,Basic,23.87,640.89,32,2022-05,0,No,24+ months,46–60,Low (<$30),0
CUST-05587,54,Male,58,Month-to-Month,Credit Card (Auto),Premium,90.08,5222.31,18,2022-11,0,No,24+ months,46–60,Very High (>$75),1
CUST-05588,36,Female,41,One Year,Bank Transfer (Auto),Premium,87.07,3571.92,42,2022-10,0,No,24+ months,36–45,Very High (>$75),1
CUST-05589,61,Male,4,One Year,Bank Transfer (Auto),Basic,31.36,117.98,31,2023-08,0,No,3–12 months,60+,Mid ($30–55),1
CUST-05590,46,Male,28,One Year,Mailed Check,Standard,50.59,1421.39,19,2022-11,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05591,24,Female,35,One Year,Bank Transfer (Auto),Standard,58.84,2056.32,37,2022-06,0,No,24+ months,18–25,High ($55–75),1
CUST-05592,45,Female,1,One Year,Bank Transfer (Auto),Premium,91.14,94.98,25,2022-08,0,No,0–3 months,36–45,Very High (>$75),1
CUST-05593,26,Female,61,Month-to-Month,Bank Transfer (Auto),Standard,60.93,3725.39,10,2023-12,0,No,24+ months,26–35,High ($55–75),1
CUST-05594,45,Female,72,Two Year,Credit Card (Auto),Premium,94.37,6802.04,10,2023-02,0,No,24+ months,36–45,Very High (>$75),1
CUST-05595,23,Male,60,Month-to-Month,Mailed Check,Basic,18.98,1143.55,0,2023-01,0,No,24+ months,18–25,Low (<$30),0
CUST-05596,46,Female,55,Two Year,Bank Transfer (Auto),Basic,23.87,1306.72,0,2022-03,0,No,24+ months,46–60,Low (<$30),1
CUST-05597,34,Female,43,Month-to-Month,Credit Card (Auto),Premium,86.09,3706.51,20,2022-06,1,Yes,24+ months,26–35,Very High (>$75),1
CUST-05598,33,Male,32,Month-to-Month,Mailed Check,Premium,83.26,2667.04,12,2023-05,0,No,24+ months,26–35,Very High (>$75),0
CUST-05599,40,Male,36,One Year,Mailed Check,Standard,53.26,1922.81,21,2022-01,1,Yes,24+ months,36–45,Mid ($30–55),0
CUST-05600,48,Female,52,Month-to-Month,Credit Card (Auto),Premium,80.98,4218.34,44,2022-11,0,No,24+ months,46–60,Very High (>$75),1
CUST-05601,20,Female,34,Two Year,Electronic Check,Standard,61.81,2097.77,9,2022-01,0,No,24+ months,18–25,High ($55–75),0
CUST-05602,38,Female,12,Month-to-Month,Electronic Check,Standard,63.43,764.05,1,2023-02,1,Yes,3–12 months,36–45,High ($55–75),0
CUST-05603,43,Female,15,One Year,Mailed Check,Standard,49.39,736.35,14,2022-09,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-05604,53,Female,72,Month-to-Month,Electronic Check,Standard,50.62,3641.57,1,2022-10,0,No,24+ months,46–60,Mid ($30–55),0
CUST-05605,59,Female,1,Month-to-Month,Credit Card (Auto),Standard,51.87,52.28,14,2022-12,0,No,0–3 months,46–60,Mid ($30–55),1
CUST-05606,54,Female,38,Month-to-Month,Electronic Check,Standard,56.64,2151.0,11,2023-09,0,No,24+ months,46–60,High ($55–75),0
CUST-05607,70,Male,72,One Year,Electronic Check,Standard,61.44,4425.69,18,2023-11,0,No,24+ months,60+,High ($55–75),0
CUST-05608,39,Female,39,One Year,Credit Card (Auto),Basic,19.2,753.98,6,2022-04,0,No,24+ months,36–45,Low (<$30),1
CUST-05609,59,Male,72,One Year,Electronic Check,Basic,28.82,2077.14,2,2023-06,0,No,24+ months,46–60,Low (<$30),0
CUST-05610,29,Female,37,Two Year,Bank Transfer (Auto),Premium,80.53,2989.01,4,2022-11,0,No,24+ months,26–35,Very High (>$75),1
CUST-05611,59,Female,1,One Year,Credit Card (Auto),Basic,34.5,39.26,17,2023-10,0,No,0–3 months,46–60,Mid ($30–55),1
CUST-05612,30,Female,56,Two Year,Credit Card (Auto),Basic,33.27,1872.82,9,2023-04,0,No,24+ months,26–35,Mid ($30–55),1
CUST-05613,28,Female,10,Month-to-Month,Bank Transfer (Auto),Standard,64.13,646.17,11,2023-06,0,No,3–12 months,26–35,High ($55–75),1
CUST-05614,71,Male,18,Month-to-Month,Electronic Check,Basic,19.79,356.38,5,2022-07,0,No,12–24 months,60+,Low (<$30),0
CUST-05615,33,Male,11,Month-to-Month,Electronic Check,Standard,56.29,617.41,27,2023-08,1,Yes,3–12 months,26–35,High ($55–75),0
CUST-05616,25,Male,10,Month-to-Month,Electronic Check,Basic,20.8,212.71,90,2022-04,0,No,3–12 months,18–25,Low (<$30),0
CUST-05617,57,Female,18,Month-to-Month,Electronic Check,Basic,28.2,511.34,5,2022-02,1,Yes,12–24 months,46–60,Low (<$30),0
CUST-05618,57,Female,15,Month-to-Month,Mailed Check,Premium,81.95,1232.63,19,2022-09,1,Yes,12–24 months,46–60,Very High (>$75),0
CUST-05619,62,Female,32,One Year,Mailed Check,Premium,91.09,2919.32,2,2022-12,0,No,24+ months,60+,Very High (>$75),0
CUST-05620,19,Male,53,One Year,Mailed Check,Basic,28.94,1541.26,20,2023-07,0,No,24+ months,18–25,Low (<$30),0
CUST-05621,47,Female,11,Two Year,Electronic Check,Standard,57.71,629.37,8,2023-10,1,Yes,3–12 months,46–60,High ($55–75),0
CUST-05622,47,Female,7,Two Year,Mailed Check,Standard,62.02,435.44,13,2022-09,0,No,3–12 months,46–60,High ($55–75),0
CUST-05623,29,Male,35,Month-to-Month,Electronic Check,Standard,56.49,1979.22,4,2023-12,0,No,24+ months,26–35,High ($55–75),0
CUST-05624,27,Female,35,Month-to-Month,Electronic Check,Standard,52.58,1836.16,28,2023-11,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-05625,61,Female,72,Month-to-Month,Bank Transfer (Auto),Basic,28.54,2064.64,2,2022-10,1,Yes,24+ months,60+,Low (<$30),1
CUST-05626,28,Female,1,Month-to-Month,Bank Transfer (Auto),Standard,64.26,69.97,39,2022-09,1,Yes,0–3 months,26–35,High ($55–75),1
CUST-05627,32,Male,61,Month-to-Month,Credit Card (Auto),Standard,58.21,3547.24,0,2022-05,0,No,24+ months,26–35,High ($55–75),1
CUST-05628,33,Female,23,One Year,Credit Card (Auto),Basic,28.69,657.04,5,2023-11,0,No,12–24 months,26–35,Low (<$30),1
CUST-05629,34,Male,31,Month-to-Month,Bank Transfer (Auto),Standard,63.88,1984.65,12,2023-09,1,Yes,24+ months,26–35,High ($55–75),1
CUST-05630,43,Female,3,One Year,Bank Transfer (Auto),Premium,86.75,250.48,29,2022-01,0,No,0–3 months,36–45,Very High (>$75),1
CUST-05631,19,Male,18,One Year,Electronic Check,Standard,64.93,1168.02,12,2023-04,0,No,12–24 months,18–25,High ($55–75),0
CUST-05632,67,Male,8,Month-to-Month,Electronic Check,Basic,20.7,162.46,3,2023-11,0,No,3–12 months,60+,Low (<$30),0
CUST-05633,29,Female,9,Month-to-Month,Credit Card (Auto),Premium,87.12,791.16,29,2022-09,0,No,3–12 months,26–35,Very High (>$75),1
CUST-05634,68,Male,22,Two Year,Electronic Check,Premium,81.61,1801.25,13,2022-05,0,No,12–24 months,60+,Very High (>$75),0
CUST-05635,43,Female,53,Month-to-Month,Mailed Check,Standard,55.7,2948.74,3,2022-04,1,Yes,24+ months,36–45,High ($55–75),0
CUST-05636,40,Female,43,Month-to-Month,Electronic Check,Standard,50.89,2195.57,12,2022-05,1,Yes,24+ months,36–45,Mid ($30–55),0
CUST-05637,35,Female,28,Month-to-Month,Electronic Check,Standard,51.77,1457.83,16,2022-04,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05638,49,Female,24,Month-to-Month,Bank Transfer (Auto),Basic,21.57,518.73,17,2023-02,0,No,12–24 months,46–60,Low (<$30),1
CUST-05639,66,Male,17,Month-to-Month,Electronic Check,Standard,53.43,901.49,19,2022-08,0,No,12–24 months,60+,Mid ($30–55),0
CUST-05640,55,Female,72,Two Year,Mailed Check,Premium,80.28,5785.57,33,2023-01,0,No,24+ months,46–60,Very High (>$75),0
CUST-05641,64,Male,26,Month-to-Month,Electronic Check,Standard,61.75,1601.89,26,2023-09,0,No,24+ months,60+,High ($55–75),0
CUST-05642,20,Male,9,Month-to-Month,Bank Transfer (Auto),Basic,21.74,196.21,14,2022-11,1,Yes,3–12 months,18–25,Low (<$30),1
CUST-05643,55,Female,8,Month-to-Month,Bank Transfer (Auto),Basic,25.07,191.47,0,2023-09,0,No,3–12 months,46–60,Low (<$30),1
CUST-05644,20,Male,30,One Year,Mailed Check,Standard,48.26,1447.8,20,2023-09,0,No,24+ months,18–25,Mid ($30–55),0
CUST-05645,47,Female,23,Month-to-Month,Bank Transfer (Auto),Basic,19.77,452.32,55,2023-11,1,Yes,12–24 months,46–60,Low (<$30),1
CUST-05646,18,Female,1,Month-to-Month,Electronic Check,Standard,63.23,66.95,5,2023-02,1,Yes,0–3 months,18–25,High ($55–75),0
CUST-05647,47,Female,56,One Year,Bank Transfer (Auto),Standard,62.22,3475.14,14,2022-10,0,No,24+ months,46–60,High ($55–75),1
CUST-05648,62,Female,38,Month-to-Month,Bank Transfer (Auto),Basic,32.29,1229.52,21,2022-07,1,Yes,24+ months,60+,Mid ($30–55),1
CUST-05649,49,Male,34,Month-to-Month,Credit Card (Auto),Standard,54.98,1874.76,15,2023-07,0,No,24+ months,46–60,Mid ($30–55),1
CUST-05650,45,Female,2,Month-to-Month,Electronic Check,Standard,50.4,91.06,38,2023-05,1,Yes,0–3 months,36–45,Mid ($30–55),0
CUST-05651,38,Female,14,One Year,Electronic Check,Standard,49.82,702.48,9,2023-12,0,No,12–24 months,36–45,Mid ($30–55),0
CUST-05652,63,Male,72,Two Year,Electronic Check,Basic,28.29,2029.48,11,2022-04,0,No,24+ months,60+,Low (<$30),0
CUST-05653,30,Male,63,Month-to-Month,Electronic Check,Basic,32.07,2024.37,0,2023-08,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-05654,44,Female,10,Month-to-Month,Electronic Check,Premium,93.29,932.01,34,2023-02,1,Yes,3–12 months,36–45,Very High (>$75),0
CUST-05655,53,Male,5,Month-to-Month,Electronic Check,Standard,52.9,265.54,4,2023-11,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-05656,24,Male,19,One Year,Mailed Check,Premium,83.45,1582.3,57,2022-12,1,Yes,12–24 months,18–25,Very High (>$75),0
CUST-05657,39,Female,14,One Year,Credit Card (Auto),Basic,19.7,270.71,3,2022-11,1,Yes,12–24 months,36–45,Low (<$30),1
CUST-05658,27,Female,36,One Year,Electronic Check,Basic,31.15,1112.82,4,2023-11,0,No,24+ months,26–35,Mid ($30–55),0
CUST-05659,56,Female,72,One Year,Credit Card (Auto),Standard,52.68,3800.25,9,2023-12,0,No,24+ months,46–60,Mid ($30–55),1
CUST-05660,70,Female,14,Two Year,Credit Card (Auto),Premium,86.17,1208.59,16,2022-01,1,Yes,12–24 months,60+,Very High (>$75),1
CUST-05661,32,Female,2,Two Year,Credit Card (Auto),Premium,93.78,197.22,8,2022-09,0,No,0–3 months,26–35,Very High (>$75),1
CUST-05662,32,Male,72,One Year,Credit Card (Auto),Premium,90.78,6543.17,6,2022-01,0,No,24+ months,26–35,Very High (>$75),1
CUST-05663,21,Male,1,Month-to-Month,Bank Transfer (Auto),Basic,18.89,26.28,10,2022-10,1,Yes,0–3 months,18–25,Low (<$30),1
CUST-05664,49,Male,72,Month-to-Month,Bank Transfer (Auto),Premium,78.13,5627.32,47,2022-11,1,Yes,24+ months,46–60,Very High (>$75),1
CUST-05665,40,Female,34,Month-to-Month,Mailed Check,Premium,91.38,3098.54,49,2022-05,1,Yes,24+ months,36–45,Very High (>$75),0
CUST-05666,23,Male,72,Month-to-Month,Mailed Check,Basic,27.38,1979.63,5,2022-09,1,Yes,24+ months,18–25,Low (<$30),0
CUST-05667,41,Male,7,One Year,Credit Card (Auto),Standard,60.24,414.04,17,2022-03,0,No,3–12 months,36–45,High ($55–75),1
CUST-05668,37,Female,1,Month-to-Month,Mailed Check,Standard,50.66,51.0,19,2022-02,0,No,0–3 months,36–45,Mid ($30–55),0
CUST-05669,54,Male,21,One Year,Electronic Check,Basic,32.81,696.15,15,2023-06,0,No,12–24 months,46–60,Mid ($30–55),0
CUST-05670,37,Male,19,Month-to-Month,Bank Transfer (Auto),Standard,61.14,1161.11,1,2023-02,0,No,12–24 months,36–45,High ($55–75),1
CUST-05671,29,Female,12,One Year,Bank Transfer (Auto),Premium,93.13,1110.87,11,2023-11,0,No,3–12 months,26–35,Very High (>$75),1
CUST-05672,50,Male,72,Month-to-Month,Credit Card (Auto),Premium,83.79,6030.34,21,2022-05,0,No,24+ months,46–60,Very High (>$75),1
CUST-05673,45,Male,55,Month-to-Month,Electronic Check,Premium,82.68,4557.17,3,2023-12,0,No,24+ months,36–45,Very High (>$75),0
CUST-05674,25,Male,34,Month-to-Month,Bank Transfer (Auto),Standard,50.57,1729.38,6,2023-02,0,No,24+ months,18–25,Mid ($30–55),1
CUST-05675,18,Female,5,Two Year,Electronic Check,Standard,63.8,323.22,3,2022-05,0,No,3–12 months,18–25,High ($55–75),0
CUST-05676,54,Female,42,Month-to-Month,Credit Card (Auto),Standard,51.0,2149.76,32,2022-02,1,Yes,24+ months,46–60,Mid ($30–55),1
CUST-05677,39,Male,41,Month-to-Month,Electronic Check,Standard,50.02,2041.7,29,2022-07,1,Yes,24+ months,36–45,Mid ($30–55),0
CUST-05678,23,Female,17,Month-to-Month,Credit Card (Auto),Basic,21.27,357.11,2,2023-11,1,Yes,12–24 months,18–25,Low (<$30),1
CUST-05679,38,Male,72,One Year,Electronic Check,Standard,61.1,4396.58,21,2023-06,0,No,24+ months,36–45,High ($55–75),0
CUST-05680,49,Female,5,Month-to-Month,Electronic Check,Basic,33.11,155.79,6,2023-04,1,Yes,3–12 months,46–60,Mid ($30–55),0
CUST-05681,52,Male,9,Two Year,Electronic Check,Basic,31.78,283.56,17,2023-10,0,No,3–12 months,46–60,Mid ($30–55),0
CUST-05682,32,Female,2,Month-to-Month,Electronic Check,Basic,27.57,47.0,10,2022-05,1,Yes,0–3 months,26–35,Low (<$30),0
CUST-05683,22,Female,50,Month-to-Month,Bank Transfer (Auto),Premium,94.89,4744.85,9,2023-08,1,Yes,24+ months,18–25,Very High (>$75),1
CUST-05684,63,Female,31,One Year,Electronic Check,Basic,19.16,584.05,31,2022-12,0,No,24+ months,60+,Low (<$30),0
CUST-05685,67,Male,12,Month-to-Month,Mailed Check,Standard,62.73,748.17,15,2023-01,0,No,3–12 months,60+,High ($55–75),0
CUST-05686,65,Male,5,Two Year,Electronic Check,Premium,85.26,433.63,4,2022-08,1,Yes,3–12 months,60+,Very High (>$75),0
CUST-05687,23,Female,1,Month-to-Month,Credit Card (Auto),Standard,55.73,49.99,1,2023-02,1,Yes,0–3 months,18–25,High ($55–75),1
CUST-05688,42,Male,5,Two Year,Electronic Check,Basic,20.16,92.1,40,2023-12,0,No,3–12 months,36–45,Low (<$30),0
CUST-05689,63,Female,19,One Year,Mailed Check,Standard,48.56,917.63,2,2022-05,0,No,12–24 months,60+,Mid ($30–55),0
CUST-05690,57,Female,9,Two Year,Bank Transfer (Auto),Basic,23.37,216.88,19,2022-04,0,No,3–12 months,46–60,Low (<$30),1
CUST-05691,46,Female,9,Month-to-Month,Credit Card (Auto),Basic,20.96,190.38,10,2022-09,0,No,3–12 months,46–60,Low (<$30),1
CUST-05692,24,Male,66,Month-to-Month,Credit Card (Auto),Premium,86.21,5691.58,2,2023-03,0,No,24+ months,18–25,Very High (>$75),1
CUST-05693,57,Female,23,One Year,Credit Card (Auto),Basic,20.49,461.28,22,2023-02,0,No,12–24 months,46–60,Low (<$30),1
CUST-05694,30,Female,41,One Year,Electronic Check,Standard,50.33,2062.97,35,2022-05,1,Yes,24+ months,26–35,Mid ($30–55),0
CUST-05695,55,Female,1,Month-to-Month,Credit Card (Auto),Standard,62.9,58.21,1,2023-03,1,Yes,0–3 months,46–60,High ($55–75),1
CUST-05696,35,Male,14,Month-to-Month,Bank Transfer (Auto),Basic,33.65,467.82,1,2022-04,0,No,12–24 months,26–35,Mid ($30–55),1
CUST-05697,19,Male,20,Month-to-Month,Credit Card (Auto),Standard,64.38,1289.57,28,2023-06,0,No,12–24 months,18–25,High ($55–75),1
CUST-05698,25,Male,6,One Year,Electronic Check,Basic,29.56,184.85,10,2023-10,0,No,3–12 months,18–25,Low (<$30),0
CUST-05699,28,Male,4,Month-to-Month,Credit Card (Auto),Basic,31.1,118.03,16,2022-05,0,No,3–12 months,26–35,Mid ($30–55),1
CUST-05700,50,Female,65,Month-to-Month,Mailed Check,Standard,62.2,4048.36,8,2023-10,1,Yes,24+ months,46–60,High ($55–75),0
CUST-05701,71,Female,72,Month-to-Month,Bank Transfer (Auto),Basic,29.19,2092.66,7,2023-05,0,No,24+ months,60+,Low (<$30),1
CUST-05702,55,Male,2,Month-to-Month,Mailed Check,Standard,53.6,103.73,5,2023-10,1,Yes,0–3 months,46–60,Mid ($30–55),0
CUST-05703,65,Female,13,Month-to-Month,Mailed Check,Basic,20.65,262.83,12,2023-09,1,Yes,12–24 months,60+,Low (<$30),0
CUST-05704,44,Male,72,Two Year,Mailed Check,Standard,52.02,3753.75,2,2023-02,0,No,24+ months,36–45,Mid ($30–55),0
CUST-05705,37,Male,2,Month-to-Month,Mailed Check,Standard,62.28,118.12,18,2023-11,0,No,0–3 months,36–45,High ($55–75),0
CUST-05706,29,Male,33,Two Year,Credit Card (Auto),Standard,59.82,1975.63,11,2023-05,0,No,24+ months,26–35,High ($55–75),1
CUST-05707,60,Male,72,Month-to-Month,Bank Transfer (Auto),Premium,85.74,6166.58,28,2023-07,1,Yes,24+ months,46–60,Very High (>$75),1
CUST-05708,48,Female,72,Month-to-Month,Bank Transfer (Auto),Standard,48.49,3490.75,38,2023-01,0,No,24+ months,46–60,Mid ($30–55),1
CUST-05709,44,Male,20,Month-to-Month,Electronic Check,Premium,82.52,1648.67,34,2023-01,0,No,12–24 months,36–45,Very High (>$75),0
CUST-05710,49,Female,5,One Year,Credit Card (Auto),Basic,30.38,142.73,13,2023-01,0,No,3–12 months,46–60,Mid ($30–55),1
CUST-05711,27,Male,7,One Year,Bank Transfer (Auto),Premium,86.7,613.42,5,2022-02,0,No,3–12 months,26–35,Very High (>$75),1
CUST-05712,20,Female,70,Month-to-Month,Electronic Check,Standard,55.39,3882.9,6,2023-03,0,No,24+ months,18–25,High ($55–75),0
CUST-05713,62,Male,72,Month-to-Month,Bank Transfer (Auto),Standard,53.32,3834.6,15,2023-10,0,No,24+ months,60+,Mid ($30–55),1
CUST-05714,44,Male,29,Two Year,Electronic Check,Premium,88.31,2563.27,18,2022-01,0,No,24+ months,36–45,Very High (>$75),0
